SNR,MCS,PRBs,TBS,m_type,predicted_dec_time,dec_time,p_err
24,16,209,139376,CPU,1301.989501953125,1253.07416,3.90362705692735
24,16,209,139376,CPU,1301.989501953125,1243.21416,4.727692447866344
24,16,209,139376,CPU,1301.989501953125,1246.98316,4.411153551835055
24,16,209,139376,CPU,1301.989501953125,1270.49716,2.478741625296125
24,16,209,139376,CPU,1301.989501953125,1247.38716,4.377337181595248
24,16,209,139376,CPU,1301.989501953125,1255.35516,3.7148325381579603
24,16,209,139376,GPU,138.59608459472656,135.14816,2.5512183034727016
24,16,209,139376,GPU,138.59608459472656,135.14816,2.5512183034727016
24,16,209,139376,GPU,138.59608459472656,136.17216,1.7800441696207006
24,16,209,139376,GPU,138.59608459472656,135.14816,2.5512183034727016
24,16,209,139376,GPU,138.59608459472656,135.14816,2.5512183034727016
24,16,209,139376,GPU,138.59608459472656,135.14816,2.5512183034727016
24,16,209,139376,GPU,138.59608459472656,136.17216,1.7800441696207006
24,16,209,139376,GPU,138.59608459472656,136.17216,1.7800441696207006
24,16,209,139376,GPU,138.59608459472656,135.14816,2.5512183034727016
24,16,216,143400,CPU,1337.725341796875,1317.38745,1.5438048841952348
24,16,216,143400,CPU,1337.725341796875,1313.90645,1.8128301141131509
24,16,216,143400,CPU,1337.725341796875,1296.19645,3.20390414561582
24,16,216,143400,CPU,1337.725341796875,1312.80045,1.8986047572481444
24,16,216,143400,CPU,1337.725341796875,1324.89545,0.9683701304034984
24,16,216,143400,CPU,1337.725341796875,1329.03645,0.6537737770002425
24,16,216,143400,CPU,1337.725341796875,1327.05245,0.8042554608052677
24,16,216,143400,CPU,1337.725341796875,1332.73945,0.374108517375618
24,16,216,143400,CPU,1337.725341796875,1329.34145,0.6306800857578845
24,16,216,143400,GPU,140.61289978027344,137.14845,2.5260582823017255
24,16,216,143400,GPU,140.61289978027344,138.17245,1.7662347163080916
24,16,216,143400,GPU,140.61289978027344,138.17245,1.7662347163080916
24,16,216,143400,GPU,140.61289978027344,137.14845,2.5260582823017255
24,16,216,143400,GPU,140.61289978027344,138.17245,1.7662347163080916
24,16,216,143400,GPU,140.61289978027344,137.14845,2.5260582823017255
24,16,216,143400,GPU,140.61289978027344,137.14845,2.5260582823017255
24,16,216,143400,GPU,140.61289978027344,137.14845,2.5260582823017255
24,16,216,143400,GPU,140.61289978027344,137.14845,2.5260582823017255
24,16,222,147576,CPU,1374.8109130859375,1402.3923,-1.9667383309265516
24,16,222,147576,CPU,1374.8109130859375,1422.5353,-3.354882435188955
24,16,222,147576,CPU,1374.8109130859375,1334.2983,3.036248572447224
24,16,222,147576,CPU,1374.8109130859375,1326.8183,3.617120225575544
24,16,222,147576,CPU,1374.8109130859375,1349.9163,1.844159751677745
24,16,222,147576,CPU,1374.8109130859375,1317.6683,4.336646262639653
24,16,222,147576,CPU,1374.8109130859375,1355.4433,1.4288766697904363
24,16,222,147576,CPU,1374.8109130859375,1311.8573,4.798815624682471
24,16,222,147576,CPU,1374.8109130859375,1296.3043,6.056187045428877
24,16,222,147576,GPU,142.70591735839844,140.2483,1.7523330823963192
24,16,222,147576,GPU,142.70591735839844,139.2243,2.5007253463644195
24,16,222,147576,GPU,142.70591735839844,140.2483,1.7523330823963192
24,16,222,147576,GPU,142.70591735839844,140.2483,1.7523330823963192
24,16,222,147576,GPU,142.70591735839844,139.2243,2.5007253463644195
24,16,222,147576,GPU,142.70591735839844,140.2483,1.7523330823963192
24,16,222,147576,GPU,142.70591735839844,139.2243,2.5007253463644195
24,16,222,147576,GPU,142.70591735839844,140.2483,1.7523330823963192
24,16,222,147576,GPU,142.70591735839844,139.2243,2.5007253463644195
24,16,228,151608,CPU,1410.6175537109375,1315.80157,7.205948516305343
24,16,228,151608,CPU,1410.6175537109375,1327.44557,6.265566407437512
24,16,228,151608,CPU,1410.6175537109375,1313.82857,7.366941617880757
24,16,228,151608,CPU,1410.6175537109375,1325.26157,6.440689569753208
24,16,228,151608,CPU,1410.6175537109375,1315.64157,7.218986225172065
24,16,228,151608,CPU,1410.6175537109375,1313.75657,7.372825828070834
24,16,228,151608,CPU,1410.6175537109375,1336.28257,5.562819225497899
24,16,228,151608,CPU,1410.6175537109375,1332.45857,5.865772150119271
24,16,228,151608,CPU,1410.6175537109375,1327.43857,6.266126779104924
24,16,228,151608,GPU,144.7267608642578,119.72457,20.88309096809269
24,16,228,151608,GPU,144.7267608642578,118.70057,21.925919028238713
24,16,228,151608,GPU,144.7267608642578,119.72457,20.88309096809269
24,16,228,151608,GPU,144.7267608642578,118.70057,21.925919028238713
24,16,228,151608,GPU,144.7267608642578,119.72457,20.88309096809269
24,16,228,151608,GPU,144.7267608642578,119.72457,20.88309096809269
24,16,228,151608,GPU,144.7267608642578,119.72457,20.88309096809269
24,16,228,151608,GPU,144.7267608642578,118.70057,21.925919028238713
24,16,228,151608,GPU,144.7267608642578,118.70057,21.925919028238713
24,16,234,155776,CPU,1447.632080078125,1388.36544,4.268806927239917
24,16,234,155776,CPU,1447.632080078125,1378.41744,5.021311982103554
24,16,234,155776,CPU,1447.632080078125,1383.41644,4.641815596619991
24,16,234,155776,CPU,1447.632080078125,1401.19444,3.3141467559723554
24,16,234,155776,CPU,1447.632080078125,1381.26244,4.804998540185096
24,16,234,155776,CPU,1447.632080078125,1368.88144,5.7529189728896375
24,16,234,155776,CPU,1447.632080078125,1398.92644,3.4816441154779407
24,16,234,155776,CPU,1447.632080078125,1395.53944,3.7327959773121844
24,16,234,155776,CPU,1447.632080078125,1490.10044,-2.8500333790838246
24,16,234,155776,GPU,146.81578063964844,143.30044,2.4531262009024037
24,16,234,155776,GPU,146.81578063964844,143.30044,2.4531262009024037
24,16,234,155776,GPU,146.81578063964844,143.30044,2.4531262009024037
24,16,234,155776,GPU,146.81578063964844,144.32444,1.726208422945156
24,16,234,155776,GPU,146.81578063964844,143.30044,2.4531262009024037
24,16,234,155776,GPU,146.81578063964844,144.32444,1.726208422945156
24,16,234,155776,GPU,146.81578063964844,143.30044,2.4531262009024037
24,16,234,155776,GPU,146.81578063964844,143.30044,2.4531262009024037
24,16,234,155776,GPU,146.81578063964844,143.30044,2.4531262009024037
24,16,247,163976,CPU,1520.4532470703125,1489.95158,2.0471582754597017
24,16,247,163976,CPU,1520.4532470703125,1450.80358,4.800764764470218
24,16,247,163976,CPU,1520.4532470703125,1472.78458,3.2366353992049874
24,16,247,163976,CPU,1520.4532470703125,1450.69558,4.80856687178384
24,16,247,163976,CPU,1520.4532470703125,1463.13158,3.9177383533962487
24,16,247,163976,CPU,1520.4532470703125,1450.43458,4.827426761316763
24,16,247,163976,CPU,1520.4532470703125,1449.46258,4.8977233389710975
24,16,247,163976,CPU,1520.4532470703125,1471.22658,3.3459609647830373
24,16,247,163976,CPU,1520.4532470703125,1448.97858,4.932762157899708
24,16,247,163976,GPU,150.9256134033203,148.40058,1.7014983386994322
24,16,247,163976,GPU,150.9256134033203,148.40058,1.7014983386994322
24,16,247,163976,GPU,150.9256134033203,147.37658,2.408139341624241
24,16,247,163976,GPU,150.9256134033203,147.37658,2.408139341624241
24,16,247,163976,GPU,150.9256134033203,148.40058,1.7014983386994322
24,16,247,163976,GPU,150.9256134033203,147.37658,2.408139341624241
24,16,247,163976,GPU,150.9256134033203,147.37658,2.408139341624241
24,16,247,163976,GPU,150.9256134033203,147.37658,2.408139341624241
24,16,247,163976,GPU,150.9256134033203,147.37658,2.408139341624241
24,16,250,163976,CPU,1520.4532470703125,1471.88058,3.3000413029644355
24,16,250,163976,CPU,1520.4532470703125,1472.31858,3.269310577491482
24,16,250,163976,CPU,1520.4532470703125,1449.48858,4.895841750634044
24,16,250,163976,CPU,1520.4532470703125,1467.52258,3.6068042694315774
24,16,250,163976,CPU,1520.4532470703125,1451.21258,4.771228421291154
24,16,250,163976,CPU,1520.4532470703125,1467.68058,3.5956507014838706
24,16,250,163976,CPU,1520.4532470703125,1451.52658,4.74856389266482
24,16,250,163976,CPU,1520.4532470703125,1463.90358,3.862936592470973
24,16,250,163976,CPU,1520.4532470703125,1436.07758,5.87542541192744
24,16,250,163976,GPU,150.9256134033203,124.84858,20.88692831213644
24,16,250,163976,GPU,150.9256134033203,124.84858,20.88692831213644
24,16,250,163976,GPU,150.9256134033203,124.84858,20.88692831213644
24,16,250,163976,GPU,150.9256134033203,125.87258,19.90348764069213
24,16,250,163976,GPU,150.9256134033203,124.84858,20.88692831213644
24,16,250,163976,GPU,150.9256134033203,125.87258,19.90348764069213
24,16,250,163976,GPU,150.9256134033203,125.87258,19.90348764069213
24,16,250,163976,GPU,150.9256134033203,124.84858,20.88692831213644
24,16,250,163976,GPU,150.9256134033203,124.84858,20.88692831213644
25,15,6,3752,CPU,100.50135040283203,94.43476,6.4241073973524525
25,15,6,3752,CPU,100.50135040283203,93.38376,7.621871728908792
25,15,6,3752,CPU,100.50135040283203,94.37776,6.48838285930079
25,15,6,3752,CPU,100.50135040283203,94.84676,5.961817148874698
25,15,6,3752,CPU,100.50135040283203,90.22776,11.386285554281772
25,15,6,3752,CPU,100.50135040283203,87.90376,14.331116669903569
25,15,6,3752,CPU,100.50135040283203,95.23776,5.526789377272247
25,15,6,3752,CPU,100.50135040283203,95.24476,5.519033700995238
25,15,6,3752,CPU,100.50135040283203,94.54576,6.299161805703428
25,15,6,3752,GPU,55.18207550048828,33.93876,62.593080891842476
25,15,6,3752,GPU,55.18207550048828,33.93876,62.593080891842476
25,15,6,3752,GPU,55.18207550048828,33.93876,62.593080891842476
25,15,6,3752,GPU,55.18207550048828,33.93876,62.593080891842476
25,15,6,3752,GPU,55.18207550048828,33.93876,62.593080891842476
25,15,6,3752,GPU,55.18207550048828,33.93876,62.593080891842476
25,15,6,3752,GPU,55.18207550048828,33.93876,62.593080891842476
25,15,6,3752,GPU,55.18207550048828,33.93876,62.593080891842476
25,15,6,3752,GPU,55.18207550048828,33.93876,62.593080891842476
25,15,7,4224,CPU,104.6747817993164,83.81439,24.888795109427395
25,15,7,4224,CPU,104.6747817993164,90.91939,15.129216990255212
25,15,7,4224,CPU,104.6747817993164,84.89439,23.299998738805243
25,15,7,4224,CPU,104.6747817993164,89.97839,16.333246015311456
25,15,7,4224,CPU,104.6747817993164,89.56339,16.87228654399572
25,15,7,4224,CPU,104.6747817993164,85.07139,23.043460086071725
25,15,7,4224,CPU,104.6747817993164,88.01639,18.926465626818374
25,15,7,4224,CPU,104.6747817993164,86.26139,21.34604114229599
25,15,7,4224,CPU,104.6747817993164,96.03239,8.999455078975332
25,15,7,4224,GPU,55.708133697509766,38.26939,45.56838689487803
25,15,7,4224,GPU,55.708133697509766,38.26939,45.56838689487803
25,15,7,4224,GPU,55.708133697509766,37.24539,49.57054738186327
25,15,7,4224,GPU,55.708133697509766,37.24539,49.57054738186327
25,15,7,4224,GPU,55.708133697509766,38.26939,45.56838689487803
25,15,7,4224,GPU,55.708133697509766,37.24539,49.57054738186327
25,15,7,4224,GPU,55.708133697509766,37.24539,49.57054738186327
25,15,7,4224,GPU,55.708133697509766,38.26939,45.56838689487803
25,15,7,4224,GPU,55.708133697509766,37.24539,49.57054738186327
25,15,10,6016,CPU,120.51963806152344,99.92818,20.606257475642447
25,15,10,6016,CPU,120.51963806152344,104.70718,15.101598631080929
25,15,10,6016,CPU,120.51963806152344,101.09118,19.218746938677977
25,15,10,6016,CPU,120.51963806152344,102.28218,17.830533198963337
25,15,10,6016,CPU,120.51963806152344,98.96618,21.77860968416023
25,15,10,6016,CPU,120.51963806152344,100.86518,19.48587020964365
25,15,10,6016,CPU,120.51963806152344,106.10018,13.590418094977261
25,15,10,6016,CPU,120.51963806152344,102.06618,18.079894889299702
25,15,10,6016,CPU,120.51963806152344,100.14918,20.34011467844613
25,15,10,6016,GPU,57.70537567138672,43.25618,33.40377183419044
25,15,10,6016,GPU,57.70537567138672,44.28018,30.318746832977457
25,15,10,6016,GPU,57.70537567138672,44.28018,30.318746832977457
25,15,10,6016,GPU,57.70537567138672,43.25618,33.40377183419044
25,15,10,6016,GPU,57.70537567138672,44.28018,30.318746832977457
25,15,10,6016,GPU,57.70537567138672,44.28018,30.318746832977457
25,15,10,6016,GPU,57.70537567138672,44.28018,30.318746832977457
25,15,10,6016,GPU,57.70537567138672,44.28018,30.318746832977457
25,15,10,6016,GPU,57.70537567138672,43.25618,33.40377183419044
25,15,11,6656,CPU,126.17851257324219,106.24432,18.762596036420756
25,15,11,6656,CPU,126.17851257324219,106.82132,18.12109471521433
25,15,11,6656,CPU,126.17851257324219,108.82832,15.9427183781227
25,15,11,6656,CPU,126.17851257324219,111.21932,13.450174460014852
25,15,11,6656,CPU,126.17851257324219,104.77332,20.430003147024635
25,15,11,6656,CPU,126.17851257324219,117.08032,7.770898280122729
25,15,11,6656,CPU,126.17851257324219,111.69632,12.965684610954225
25,15,11,6656,CPU,126.17851257324219,105.96432,19.07641418662639
25,15,11,6656,CPU,126.17851257324219,109.96032,14.749131844325472
25,15,11,6656,GPU,58.41867446899414,44.59832,30.988509138896127
25,15,11,6656,GPU,58.41867446899414,44.59832,30.988509138896127
25,15,11,6656,GPU,58.41867446899414,44.59832,30.988509138896127
25,15,11,6656,GPU,58.41867446899414,44.59832,30.988509138896127
25,15,11,6656,GPU,58.41867446899414,44.59832,30.988509138896127
25,15,11,6656,GPU,58.41867446899414,44.59832,30.988509138896127
25,15,11,6656,GPU,58.41867446899414,44.59832,30.988509138896127
25,15,11,6656,GPU,58.41867446899414,44.59832,30.988509138896127
25,15,11,6656,GPU,58.41867446899414,45.62232,28.04845187398216
25,15,15,9224,CPU,148.88475036621094,140.07684,6.287913381120629
25,15,15,9224,CPU,148.88475036621094,131.02584,13.630067447925502
25,15,15,9224,CPU,148.88475036621094,131.10384,13.562463438302757
25,15,15,9224,CPU,148.88475036621094,125.60784,18.531415209600723
25,15,15,9224,CPU,148.88475036621094,125.13584,18.978503973131065
25,15,15,9224,CPU,148.88475036621094,124.81684,19.28258267571182
25,15,15,9224,CPU,148.88475036621094,131.78484,12.975627823512124
25,15,15,9224,CPU,148.88475036621094,132.14084,12.67126072924233
25,15,15,9224,CPU,148.88475036621094,130.11484,14.425649192829159
25,15,15,9224,GPU,61.280792236328125,40.75484,50.364452998289586
25,15,15,9224,GPU,61.280792236328125,39.73084,54.23986061288441
25,15,15,9224,GPU,61.280792236328125,39.73084,54.23986061288441
25,15,15,9224,GPU,61.280792236328125,39.73084,54.23986061288441
25,15,15,9224,GPU,61.280792236328125,39.73084,54.23986061288441
25,15,15,9224,GPU,61.280792236328125,39.73084,54.23986061288441
25,15,15,9224,GPU,61.280792236328125,39.73084,54.23986061288441
25,15,15,9224,GPU,61.280792236328125,39.73084,54.23986061288441
25,15,15,9224,GPU,61.280792236328125,40.75484,50.364452998289586
25,15,19,11528,CPU,169.25669860839844,155.52614,8.828457138072379
25,15,19,11528,CPU,169.25669860839844,155.49614,8.84945350308917
25,15,19,11528,CPU,169.25669860839844,154.81514,9.328259890084666
25,15,19,11528,CPU,169.25669860839844,155.09914,9.128070348035735
25,15,19,11528,CPU,169.25669860839844,159.79914,5.918403946603495
25,15,19,11528,CPU,169.25669860839844,160.52414,5.440028277615099
25,15,19,11528,CPU,169.25669860839844,161.37014,4.887247794665385
25,15,19,11528,CPU,169.25669860839844,151.95614,11.385231691459412
25,15,19,11528,CPU,169.25669860839844,159.92214,5.836939530948262
25,15,19,11528,GPU,63.848670959472656,47.02014,35.79004860358276
25,15,19,11528,GPU,63.848670959472656,47.02014,35.79004860358276
25,15,19,11528,GPU,63.848670959472656,47.02014,35.79004860358276
25,15,19,11528,GPU,63.848670959472656,47.02014,35.79004860358276
25,15,19,11528,GPU,63.848670959472656,47.02014,35.79004860358276
25,15,19,11528,GPU,63.848670959472656,47.02014,35.79004860358276
25,15,19,11528,GPU,63.848670959472656,47.02014,35.79004860358276
25,15,19,11528,GPU,63.848670959472656,45.99614,38.813106837818694
25,15,19,11528,GPU,63.848670959472656,47.02014,35.79004860358276
25,15,22,13320,CPU,185.10157775878906,169.59193,9.145274635879828
25,15,22,13320,CPU,185.10157775878906,174.18793,6.265444315681959
25,15,22,13320,CPU,185.10157775878906,169.16793,9.418834739414882
25,15,22,13320,CPU,185.10157775878906,174.69593,5.95643399293221
25,15,22,13320,CPU,185.10157775878906,167.34593,10.61014615580376
25,15,22,13320,CPU,185.10157775878906,165.43693,11.88649218695552
25,15,22,13320,CPU,185.10157775878906,176.37293,4.9489724748514785
25,15,22,13320,CPU,185.10157775878906,166.68893,11.046113115483472
25,15,22,13320,CPU,185.10157775878906,167.13193,10.75177421740361
25,15,22,13320,GPU,65.84590911865234,48.93493,34.55809402128979
25,15,22,13320,GPU,65.84590911865234,47.91093,37.434003302904664
25,15,22,13320,GPU,65.84590911865234,48.93493,34.55809402128979
25,15,22,13320,GPU,65.84590911865234,47.91093,37.434003302904664
25,15,22,13320,GPU,65.84590911865234,47.91093,37.434003302904664
25,15,22,13320,GPU,65.84590911865234,47.91093,37.434003302904664
25,15,22,13320,GPU,65.84590911865234,47.91093,37.434003302904664
25,15,22,13320,GPU,65.84590911865234,47.91093,37.434003302904664
25,15,22,13320,GPU,65.84590911865234,48.93493,34.55809402128979
25,15,30,18432,CPU,230.3018341064453,204.38505,12.68037173288619
25,15,30,18432,CPU,230.3018341064453,208.88905,10.250792995824968
25,15,30,18432,CPU,230.3018341064453,215.51105,6.863120989130395
25,15,30,18432,CPU,230.3018341064453,206.64905,11.445871203591464
25,15,30,18432,CPU,230.3018341064453,204.16405,12.802344049525521
25,15,30,18432,CPU,230.3018341064453,213.02005,8.112750000033008
25,15,30,18432,CPU,230.3018341064453,206.09105,11.747615486672187
25,15,30,18432,CPU,230.3018341064453,207.65505,10.905963571049837
25,15,30,18432,CPU,230.3018341064453,206.82205,11.35265031288749
25,15,30,18432,GPU,71.31480407714844,51.47605,38.53977544343133
25,15,30,18432,GPU,71.31480407714844,52.50005,35.83759268257541
25,15,30,18432,GPU,71.31480407714844,54.54805,30.737586544612377
25,15,30,18432,GPU,71.31480407714844,52.50005,35.83759268257541
25,15,30,18432,GPU,71.31480407714844,51.47605,38.53977544343133
25,15,30,18432,GPU,71.31480407714844,51.47605,38.53977544343133
25,15,30,18432,GPU,71.31480407714844,52.50005,35.83759268257541
25,15,30,18432,GPU,71.31480407714844,51.47605,38.53977544343133
25,15,30,18432,GPU,71.31480407714844,51.47605,38.53977544343133
25,15,31,18960,CPU,234.97039794921875,227.62552,3.2267374717996273
25,15,31,18960,CPU,234.97039794921875,223.97152,4.910837748129205
25,15,31,18960,CPU,234.97039794921875,222.43552,5.635286104134247
25,15,31,18960,CPU,234.97039794921875,223.06452,5.337414461617994
